 Values from hb2.mt1.3dmap

    Values by voxel
    ----------------------------------------------------------------------
              6.0700000E+06  4.3882683E+06  1.0936906E+06
              4.9700000E+06  4.5998824E+06  6.5316647E+05
              3.6800000E+06  3.3529930E+06  3.5940397E+05
              3.0100000E+06  3.2222900E+06  8.2188872E+05
              2.7300000E+06  5.6213877E+06  8.9319902E+05
              2.4700000E+06  4.7971851E+06  8.3838244E+05
              2.3700000E+06  2.2005005E+06  4.9781618E+05
              2.3500000E+06  8.3316721E+06  1.5647139E+06
              2.2300000E+06  1.1798619E+07  1.3299736E+06
              1.9200000E+06  1.2602524E+07  1.1440762E+06
              1.6500000E+06  2.0036394E+07  1.8437843E+06
              1.3500000E+06  1.7854943E+07  1.9923654E+06
              1.0000000E+06  1.1143048E+07  2.3964263E+06
              8.2100000E+05  9.3756878E+06  1.4452312E+06
              7.4300000E+05  2.8493864E+07  2.4202024E+06
              6.0800000E+05  2.7185878E+07  2.7011595E+06
              4.9800000E+05  2.8719483E+07  2.0835321E+06
              3.6900000E+05  2.2409253E+07  1.9982357E+06
              2.9700000E+05  6.6347615E+07  6.0805517E+06
              1.8300000E+05  6.8726845E+07  3.8880192E+06
              1.1100000E+05  1.4025420E+07  5.1226048E+06
              1.0000000E+05  5.7077261E+07  9.9435231E+06
              6.7400000E+04  5.4168309E+07  1.1270104E+07
              4.0900000E+04  3.8260818E+07  1.1216282E+07
              3.1800000E+04  4.3406907E+07  8.7859567E+06
              2.6100000E+04  1.4141237E+07  4.9158340E+06
              2.4200000E+04  9.6424087E+06  3.4526254E+06
              2.1900000E+04  5.7749367E+07  1.0388699E+07
              1.5000000E+04  8.7652714E+07  1.1886295E+07
              7.1000000E+03  9.7309426E+07  1.4937993E+07
              3.3600000E+03  9.0661323E+07  1.2838831E+07
              1.5900000E+03  1.9277582E+08  1.6862949E+07
              4.5400000E+02  1.5408723E+08  1.6726885E+07
              2.1400000E+02  1.5809893E+08  2.1750476E+07
              1.0100000E+02  2.2618939E+08  2.0899750E+07
              3.7300000E+01  3.1197323E+08  3.6851951E+07
              1.0700000E+01  1.9092828E+08  2.2253843E+07
              5.0400000E+00  2.7237089E+08  2.4720189E+07
              1.8600000E+00  1.9775676E+08  1.6033701E+07
              8.7600000E-01  2.0410914E+08  2.4792979E+07
              4.1400000E-01  1.4566286E+09  8.3684215E+07
              1.0000000E-01  8.4000581E+09  3.6050923E+08
              1.0000000E-05
         Family Responses
             All of the responses for this mesh tally
                             3.7853022E+08  1.8051917E+07

          9      1      1      2.5745000E+02  1.3089969E-01 -9.1440000E+00
         Family Neutron Flux
             Neutron Flux track-length estimate
              1.7300000E+07  0.0000000E+00  0.0000000E+00
              1.4200000E+07  0.0000000E+00  0.0000000E+00
              1.2200000E+07  1.4391941E+05  1.4027529E+05
              1.0000000E+07  1.6732607E+04  1.4183659E+04
              8.6100000E+06  1.6504777E+05  9.5718755E+04
              7.4100000E+06  1.6631969E+06  4.7385615E+05
              6.0700000E+06  2.8930178E+06  5.9037575E+05
              4.9700000E+06  3.4118288E+06  6.3790180E+05
              3.6800000E+06  2.4298021E+06  4.2230648E+05
              3.0100000E+06  2.9039668E+06  6.7402973E+05
              2.7300000E+06  3.5992484E+06  6.0129801E+05
              2.4700000E+06  4.2640360E+06  6.9623495E+05
              2.3700000E+06  1.6912813E+06  4.1193899E+05
              2.3500000E+06  6.7272171E+06  1.2871133E+06
              2.2300000E+06  8.2499802E+06  7.8626337E+05
              1.9200000E+06  8.5622150E+06  1.1243429E+06
              1.6500000E+06  1.4259985E+07  1.3639006E+06
              1.3500000E+06  1.4442037E+07  1.6880503E+06
              1.0000000E+06  8.4036431E+06  1.4095765E+06
              8.2100000E+05  7.1419150E+06  8.9584545E+05
              7.4300000E+05  1.8495190E+07  1.7810181E+06
              6.0800000E+05  1.8559420E+07  1.8224337E+06
              4.9800000E+05  1.4823523E+07  1.7246211E+06
              3.6900000E+05  1.1975748E+07  1.8198654E+06
              2.9700000E+05  3.4803960E+07  3.4414250E+06
              1.8300000E+05  3.9829983E+07  2.5097306E+06
              1.1100000E+05  1.2562953E+07  2.5706464E+06
              1.0000000E+05  2.6604463E+07  5.7249920E+06
              6.7400000E+04  2.2354959E+07  4.2564449E+06
              4.0900000E+04  1.4967037E+07  4.2134433E+06
              3.1800000E+04  1.5293267E+07  4.1852198E+06
              2.6100000E+04  6.3685579E+06  2.3045411E+06
              2.4200000E+04  6.8593126E+06  2.4615276E+06
              2.1900000E+04  2.3617277E+07  6.0572634E+06
              1.5000000E+04  5.5490320E+07  1.1656952E+07
              7.1000000E+03  5.5355042E+07  8.8628626E+06
              3.3600000E+03  4.8297883E+07  8.5293687E+06
              1.5900000E+03  1.1667788E+08  1.5015291E+07
              4.5400000E+02  1.0905770E+08  1.1899237E+07
              2.1400000E+02  8.5138694E+07  1.3514782E+07
              1.0100000E+02  1.1452949E+08  1.3767342E+07
              3.7300000E+01  1.8906418E+08  2.0235714E+07
              1.0700000E+01  1.2928856E+08  1.1500414E+07
              5.0400000E+00  2.0923058E+08  1.8455421E+07
              1.8600000E+00  1.3513519E+08  1.3545989E+07
              8.7600000E-01  1.4863093E+08  1.3302818E+07
              4.1400000E-01  1.2195908E+09  6.3311780E+07
              1.0000000E-01  6.8955834E+09  2.7021022E+08
              1.0000000E-05
         Family Responses
             All of the responses for this mesh tally
                             2.4201985E+08  1.1792041E+07

         10      1      1      2.6115000E+02  1.3089969E-01 -9.1440000E+00
         Family Neutron Flux
             Neutron Flux track-length estimate
              1.7300000E+07  0.0000000E+00  0.0000000E+00
              1.4200000E+07  0.0000000E+00  0.0000000E+00
              1.2200000E+07  1.3977154E+05  1.3623245E+05
              1.0000000E+07  2.2013892E+04  2.1456487E+04
              8.6100000E+06  6.1899401E+04  6.0332073E+04
              7.4100000E+06  1.1255305E+06  3.7120190E+05
              6.0700000E+06  1.6935604E+06  3.6918788E+05
              4.9700000E+06  1.9871149E+06  3.2102492E+05
              3.6800000E+06  2.4494274E+06  4.2299412E+05
              3.0100000E+06  2.1827612E+06  5.5437473E+05
              2.7300000E+06  2.7835182E+06  5.3554228E+05
              2.4700000E+06  2.9375025E+06  5.7445464E+05
              2.3700000E+06  1.1341909E+06  3.2188441E+05
              2.3500000E+06  4.3362109E+06  8.3633097E+05
              2.2300000E+06  7.1081953E+06  8.6114147E+05
              1.9200000E+06  6.0807226E+06  7.5367663E+05
              1.6500000E+06  1.0022871E+07  9.9214602E+05
              1.3500000E+06  9.4134676E+06  1.3924074E+06
              1.0000000E+06  5.4651239E+06  7.0864767E+05
              8.2100000E+05  4.9908703E+06  6.7766041E+05
